X	Y	Predichos	Varianza
446351.30203182	6128907.96293256	356.372144211225	5331.70981819354
448351.30203182	6128907.96293256	361.634313638851	5441.52812185114
450351.30203182	6128907.96293256	366.119815432183	5580.73448766142
452351.30203182	6128907.96293256	369.850268993973	5751.17928678013
454351.30203182	6128907.96293256	372.88394477196	5951.70995405753
456351.30203182	6128907.96293256	375.305354454502	6178.86461871351
458351.30203182	6128907.96293256	377.212295530067	6427.84074027671
460351.30203182	6128907.96293256	378.704171999931	6693.41473990993
462351.30203182	6128907.96293256	379.873720234755	6970.61668005792
464351.30203182	6128907.96293256	379.641834156101	7255.59370960637
308351.30203182	6130907.96293256	268.639928260632	9059.83990656722
310351.30203182	6130907.96293256	269.056402939691	8816.86214239396
312351.30203182	6130907.96293256	269.399651610448	8615.78499127069
314351.30203182	6130907.96293256	267.982972688209	8246.85908704936
316351.30203182	6130907.96293256	268.236825446322	8147.28806144059
318351.30203182	6130907.96293256	268.404695546433	8085.60117073918
320351.30203182	6130907.96293256	268.48891005535	8058.56562469933
322351.30203182	6130907.96293256	268.493720229576	8061.92178918215
324351.30203182	6130907.96293256	268.424754148586	8090.75984546379
326351.30203182	6130907.96293256	268.288410181347	8139.90701226313
328351.30203182	6130907.96293256	268.091294466431	8204.26448797026
330351.30203182	6130907.96293256	267.839768560649	8279.0596640646
332351.30203182	6130907.96293256	267.53963215779	8360.00556772037
334351.30203182	6130907.96293256	267.195934271116	8443.3779885252
336351.30203182	6130907.96293256	266.812888946841	8526.02957859156
338351.30203182	6130907.96293256	266.393866373558	8605.36154266067
340351.30203182	6130907.96293256	255.176414459989	8348.432244705
342351.30203182	6130907.96293256	254.81930114157	8423.00047973092
344351.30203182	6130907.96293256	254.434816488839	8489.25621214441
346351.30203182	6130907.96293256	254.024909342457	8546.26509905077
348351.30203182	6130907.96293256	253.59073872316	8593.31326177868
350351.30203182	6130907.96293256	253.132791705372	8629.85949909285
352351.30203182	6130907.96293256	252.650987945588	8655.49412016157
354351.30203182	6130907.96293256	252.144770668833	8669.90399905185
356351.30203182	6130907.96293256	251.613184978694	8672.84318446836
358351.30203182	6130907.96293256	251.054944851874	8664.10830279451
360351.30203182	6130907.96293256	250.468490398634	8643.51799689169
362351.30203182	6130907.96293256	249.852036994368	8610.89569891644
364351.30203182	6130907.96293256	249.203617829375	8566.05511459832
366351.30203182	6130907.96293256	248.521121336728	8508.78788254538
368351.30203182	6130907.96293256	246.969962617351	8416.18578136614
370351.30203182	6130907.96293256	246.258151592871	8335.71510175673
372351.30203182	6130907.96293256	245.505436678475	8241.82704599149
374351.30203182	6130907.96293256	244.709354421676	8134.12627587798
376351.30203182	6130907.96293256	243.867452816675	8012.15425975656
378351.30203182	6130907.96293256	236.613420125803	7684.85317946631
380351.30203182	6130907.96293256	235.836711944405	7542.37153381777
382351.30203182	6130907.96293256	235.017818734124	7384.15105008408
384351.30203182	6130907.96293256	234.155063492194	7209.39154620334
386351.30203182	6130907.96293256	233.247106392207	7017.20619221852
388351.30203182	6130907.96293256	220.854052889877	6729.82849455784
390351.30203182	6130907.96293256	218.29175174642	6497.88568612041
392351.30203182	6130907.96293256	217.742591477418	6253.10692320548
394351.30203182	6130907.96293256	217.242814481406	5987.28779776294
396351.30203182	6130907.96293256	216.735671543532	5698.78155326652
398351.30203182	6130907.96293256	216.229191612261	5386.65639568619
400351.30203182	6130907.96293256	215.736534849267	5050.38342378733
402351.30203182	6130907.96293256	215.430802072732	4693.69567343017
404351.30203182	6130907.96293256	215.055776597679	4312.09539070861
406351.30203182	6130907.96293256	214.816623327597	3913.66050325197
408351.30203182	6130907.96293256	214.83000628782	3509.78411860754
410351.30203182	6130907.96293256	212.540994553133	3120.19376896184
412351.30203182	6130907.96293256	214.20590774804	2798.57010963583
414351.30203182	6130907.96293256	217.245344164412	2609.25393228441
416351.30203182	6130907.96293256	222.137596175799	2610.08040833872
418351.30203182	6130907.96293256	228.804530072459	2784.24715156372
420351.30203182	6130907.96293256	236.702596484678	3055.810943002
422351.30203182	6130907.96293256	245.31092204729	3356.03435946973
424351.30203182	6130907.96293256	254.301396824148	3644.8176022467
426351.30203182	6130907.96293256	263.486127295292	3902.5771049076
428351.30203182	6130907.96293256	272.750387778254	4120.97726970704
430351.30203182	6130907.96293256	282.012052334987	4297.70073573411
432351.30203182	6130907.96293256	291.199293732284	4433.93701785643
434351.30203182	6130907.96293256	300.237620896376	4533.28173338349
436351.30203182	6130907.96293256	309.04168338989	4601.33466071383
438351.30203182	6130907.96293256	317.510210264508	4645.61314746164
440351.30203182	6130907.96293256	326.373930593465	4674.87076586226
442351.30203182	6130907.96293256	333.73575390475	4701.54980615175
444351.30203182	6130907.96293256	340.363105278804	4736.94970217433
446351.30203182	6130907.96293256	346.131624538431	4792.82689019145
448351.30203182	6130907.96293256	350.953226843232	4878.94195845735
450351.30203182	6130907.96293256	354.796243091562	5001.40404597935
452351.30203182	6130907.96293256	357.693823893197	5161.78985994974
454351.30203182	6130907.96293256	359.736210269835	5357.44938596217
456351.30203182	6130907.96293256	377.016767525031	5753.2888283702
458351.30203182	6130907.96293256	378.597836790904	6020.04746833336
460351.30203182	6130907.96293256	379.751353602648	6304.06475731282
462351.30203182	6130907.96293256	380.589231382066	6599.0446893541
464351.30203182	6130907.96293256	380.535235361356	6900.01320771367
308351.30203182	6132907.96293256	266.525204355026	8452.50236819987
310351.30203182	6132907.96293256	266.957928910992	8203.68873021327
312351.30203182	6132907.96293256	265.663661408418	7800.46701494814
314351.30203182	6132907.96293256	266.002423902004	7664.93818450452
316351.30203182	6132907.96293256	266.244311292572	7574.85929268438
318351.30203182	6132907.96293256	266.389640004227	7527.93818801701
320351.30203182	6132907.96293256	266.441790364717	7520.14329621856
322351.30203182	6132907.96293256	266.40662633888	7546.13870552628
324351.30203182	6132907.96293256	266.291667746713	7599.83598199807
326351.30203182	6132907.96293256	266.105214496252	7674.93816369034
328351.30203182	6132907.96293256	265.855583890045	7765.38392050191
330351.30203182	6132907.96293256	265.55054646859	7865.65063078207
332351.30203182	6132907.96293256	265.196974449946	7970.91881441547
334351.30203182	6132907.96293256	264.800671565964	8077.12541619996
336351.30203182	6132907.96293256	264.366335421872	8180.94094709403
338351.30203182	6132907.96293256	253.664259568577	7980.73625786244
340351.30203182	6132907.96293256	253.265631515186	8078.27791029076
342351.30203182	6132907.96293256	252.839973627609	8167.18534222054
344351.30203182	6132907.96293256	252.3900251993	8246.34376727449
346351.30203182	6132907.96293256	251.917522342316	8314.92978481375
348351.30203182	6132907.96293256	251.423360344332	8372.34664527118
350351.30203182	6132907.96293256	250.907734672968	8418.16949941411
352351.30203182	6132907.96293256	250.370260979379	8452.09982840733
354351.30203182	6132907.96293256	249.810075901006	8473.9278926104
356351.30203182	6132907.96293256	249.225921066584	8483.50195287881
358351.30203182	6132907.96293256	248.616212813116	8480.70307724882
360351.30203182	6132907.96293256	247.979100020793	8465.42447048195
362351.30203182	6132907.96293256	247.312512208197	8437.55440829261
364351.30203182	6132907.96293256	246.614199769631	8396.96200017645
366351.30203182	6132907.96293256	245.881767965376	8343.48513272155
368351.30203182	6132907.96293256	244.318944956131	8256.30653154858
370351.30203182	6132907.96293256	243.553991994821	8178.5882431841
372351.30203182	6132907.96293256	242.747225886679	8087.09444893399
374351.30203182	6132907.96293256	235.58321678526	7793.96818909365
376351.30203182	6132907.96293256	234.825937967399	7682.00758334499
378351.30203182	6132907.96293256	234.02870317832	7555.28475188237
380351.30203182	6132907.96293256	221.164158513192	7328.27788600657
382351.30203182	6132907.96293256	220.578293074082	7174.1184179866
384351.30203182	6132907.96293256	219.970859977566	7003.15237901786
386351.30203182	6132907.96293256	219.340499068517	6814.37954879995
388351.30203182	6132907.96293256	216.692656667337	6599.23560774481
390351.30203182	6132907.96293256	216.086176004533	6371.83256908225
392351.30203182	6132907.96293256	215.50761304336	6123.16727320403
394351.30203182	6132907.96293256	214.906323022671	5851.34620432521
396351.30203182	6132907.96293256	214.283288490718	5554.7303887899
398351.30203182	6132907.96293256	213.640895013737	5231.61286402833
400351.30203182	6132907.96293256	212.983881520705	4880.31654592588
402351.30203182	6132907.96293256	212.321169360892	4499.40159334033
404351.30203182	6132907.96293256	211.779589039374	4089.92682335262
406351.30203182	6132907.96293256	211.178380443803	3649.40922422607
408351.30203182	6132907.96293256	208.038421769021	3180.94083829441
410351.30203182	6132907.96293256	208.223933882744	2708.39168255569
412351.30203182	6132907.96293256	209.047623029342	2271.8742459886
414351.30203182	6132907.96293256	211.410717155817	1985.96957840535
416351.30203182	6132907.96293256	216.553832572522	2007.2459063821
418351.30203182	6132907.96293256	224.243657148369	2294.37554764145
420351.30203182	6132907.96293256	233.20162608968	2673.5123699844
422351.30203182	6132907.96293256	242.684657639711	3048.06188497698
424351.30203182	6132907.96293256	252.39511995233	3382.88002827913
426351.30203182	6132907.96293256	262.205355756285	3666.43242315665
428351.30203182	6132907.96293256	272.046797903408	3896.07199787984
430351.30203182	6132907.96293256	281.868627620786	4072.99011370775
432351.30203182	6132907.96293256	291.619479644835	4200.48107562766
434351.30203182	6132907.96293256	301.236895796188	4283.45968382279
436351.30203182	6132907.96293256	311.434313156266	4327.96651552034
438351.30203182	6132907.96293256	320.476289694676	4343.8192743273
440351.30203182	6132907.96293256	329.050639971778	4341.43940738973
442351.30203182	6132907.96293256	336.9913501977	4334.3867377978
444351.30203182	6132907.96293256	344.11414558114	4338.20152122962
446351.30203182	6132907.96293256	350.241800280499	4368.75059572048
448351.30203182	6132907.96293256	355.242272377681	4439.4649150065
450351.30203182	6132907.96293256	359.066333882149	4558.3720782524
452351.30203182	6132907.96293256	361.764233726574	4726.48848950032
454351.30203182	6132907.96293256	363.470604448141	4938.53921237976
456351.30203182	6132907.96293256	364.367398033224	5185.43196190755
458351.30203182	6132907.96293256	364.645263704919	5457.00436148215
460351.30203182	6132907.96293256	364.477305706501	5743.95555949033
462351.30203182	6132907.96293256	381.249339180544	6237.59031651102
464351.30203182	6132907.96293256	381.310312801234	6556.52323313263
308351.30203182	6134907.96293256	262.581538545577	7687.10003583106
310351.30203182	6134907.96293256	263.047610066682	7431.67524345443
312351.30203182	6134907.96293256	262.106636870896	7075.19051846712
314351.30203182	6134907.96293256	262.443569068936	6942.54754811227
316351.30203182	6134907.96293256	262.666965300352	6861.79888995439
318351.30203182	6134907.96293256	262.777677966392	6830.15562525652
320351.30203182	6134907.96293256	262.780927816024	6842.50847235376
322351.30203182	6134907.96293256	262.685323219418	6892.09702193705
324351.30203182	6134907.96293256	262.50151543869	6971.33425948547
326351.30203182	6134907.96293256	263.947873075523	7215.01039676753
328351.30203182	6134907.96293256	263.640318918053	7334.3001643651
330351.30203182	6134907.96293256	263.277205776226	7462.28142105852
332351.30203182	6134907.96293256	262.866560295802	7593.59543818007
334351.30203182	6134907.96293256	262.414924040927	7723.88393392736
336351.30203182	6134907.96293256	252.269702432848	7583.42688190915
338351.30203182	6134907.96293256	251.824580310659	7706.21810491963
340351.30203182	6134907.96293256	251.352704289782	7820.00796816837
342351.30203182	6134907.96293256	250.857836922272	7923.44060994317
344351.30203182	6134907.96293256	250.342448509257	8015.54867069173
346351.30203182	6134907.96293256	249.807947333381	8095.66340199269
348351.30203182	6134907.96293256	249.25487493777	8163.34033114028
350351.30203182	6134907.96293256	248.683068333843	8218.29883404067
352351.30203182	6134907.96293256	248.091792982694	8260.37352975584
354351.30203182	6134907.96293256	247.479850947183	8289.47540698507
356351.30203182	6134907.96293256	246.845668479706	8305.56079005558
358351.30203182	6134907.96293256	246.187366868261	8308.60651951275
360351.30203182	6134907.96293256	245.502819801974	8298.58999411898
362351.30203182	6134907.96293256	244.789699995781	8275.47296709622
364351.30203182	6134907.96293256	244.045517295862	8239.18819853915
366351.30203182	6134907.96293256	242.470818107935	8168.85490612281
368351.30203182	6134907.96293256	241.697456545522	8107.94104968086
370351.30203182	6134907.96293256	240.885113729138	8033.28051169474
372351.30203182	6134907.96293256	233.928344673613	7769.38766492039
374351.30203182	6134907.96293256	221.116095063541	7588.50057070926
376351.30203182	6134907.96293256	220.532079458572	7481.42999328074
378351.30203182	6134907.96293256	219.931483538181	7359.64191190139
380351.30203182	6134907.96293256	219.312283621397	7222.46613034708
382351.30203182	6134907.96293256	218.672536628564	7069.12049803911
384351.30203182	6134907.96293256	218.010391459787	6898.70002823332
386351.30203182	6134907.96293256	215.30565138765	6702.53904226672
388351.30203182	6134907.96293256	214.71567234436	6495.59482065808
390351.30203182	6134907.96293256	214.052338639993	6267.62220917036
392351.30203182	6134907.96293256	213.407599032316	6017.7057520079
394351.30203182	6134907.96293256	212.735317619827	5743.82572618737
396351.30203182	6134907.96293256	212.034280751681	5444.03137884802
398351.30203182	6134907.96293256	211.303467903922	5116.13880924591
400351.30203182	6134907.96293256	210.54217326793	4757.72228553642
402351.30203182	6134907.96293256	209.750299052674	4366.12525913941
404351.30203182	6134907.96293256	208.929066050705	3938.52175919432
406351.30203182	6134907.96293256	205.461839670935	3468.62976109592
408351.30203182	6134907.96293256	205.062795067938	2962.96041937981
410351.30203182	6134907.96293256	204.675062053195	2416.17139449108
412351.30203182	6134907.96293256	204.464460208945	1842.34666740186
414351.30203182	6134907.96293256	205.251335157615	1344.49965469767
416351.30203182	6134907.96293256	210.88338221461	1419.88994674014
418351.30203182	6134907.96293256	220.310858015376	1912.42315618172
420351.30203182	6134907.96293256	230.389713467559	2405.89363242261
422351.30203182	6134907.96293256	240.616329588955	2837.95545375038
424351.30203182	6134907.96293256	250.897861172045	3200.76844116959
426351.30203182	6134907.96293256	261.206147987438	3495.30378260349
428351.30203182	6134907.96293256	271.524287812579	3724.69222902735
430351.30203182	6134907.96293256	281.831755482959	3892.84916036935
432351.30203182	6134907.96293256	292.096828671095	4004.29852099672
434351.30203182	6134907.96293256	302.945392683596	4064.03200198654
436351.30203182	6134907.96293256	312.929260549074	4079.71671538802
438351.30203182	6134907.96293256	322.627422551886	4059.95048346897
440351.30203182	6134907.96293256	331.88597111876	4016.88485309624
442351.30203182	6134907.96293256	340.500426525792	3966.59284325871
444351.30203182	6134907.96293256	348.222006490804	3929.04268030785
446351.30203182	6134907.96293256	354.7897004386	3926.17122223179
448351.30203182	6134907.96293256	359.994493562315	3977.37263775718
450351.30203182	6134907.96293256	363.754162268456	4093.7768596311
452351.30203182	6134907.96293256	366.149272013264	4275.00086081633
454351.30203182	6134907.96293256	367.39059961136	4510.91782297175
456351.30203182	6134907.96293256	367.745105259631	4786.75155495875
458351.30203182	6134907.96293256	367.470308590665	5087.83025130906
460351.30203182	6134907.96293256	366.780548338124	5402.11868536748
462351.30203182	6134907.96293256	365.839732149363	5720.81640831759
464351.30203182	6134907.96293256	361.667231367032	6042.49679669556
308351.30203182	6136907.96293256	260.720379381063	7099.72890088317
310351.30203182	6136907.96293256	261.216123352472	6832.11999641888
312351.30203182	6136907.96293256	260.39265755406	6493.22551224564
314351.30203182	6136907.96293256	260.732752118551	6363.07503395423
316351.30203182	6136907.96293256	260.941972125337	6293.56350398682
318351.30203182	6136907.96293256	261.021877709519	6281.19547980517
320351.30203182	6136907.96293256	260.980148570157	6319.25271073581
322351.30203182	6136907.96293256	260.828923989221	6398.88002211335
324351.30203182	6136907.96293256	260.582645286744	6510.3686096461
326351.30203182	6136907.96293256	260.256077711441	6644.25789357898
328351.30203182	6136907.96293256	259.862900832777	6792.062992252
330351.30203182	6136907.96293256	259.414931400684	6946.622641966
332351.30203182	6136907.96293256	258.921848755687	7102.16381917211
334351.30203182	6136907.96293256	258.391240482284	7254.1981167403
336351.30203182	6136907.96293256	250.261253322074	7226.0971600993
338351.30203182	6136907.96293256	249.732786207385	7364.68167671908
340351.30203182	6136907.96293256	249.4308844852	7575.14319131101
342351.30203182	6136907.96293256	248.866882935954	7693.04891191143
344351.30203182	6136907.96293256	248.286785048584	7797.93485056359
346351.30203182	6136907.96293256	247.69154074566	7889.33343734846
348351.30203182	6136907.96293256	247.08124130124	7966.9879466198
350351.30203182	6136907.96293256	246.455297624151	8030.78871922366
352351.30203182	6136907.96293256	245.812581480555	8080.72358046994
354351.30203182	6136907.96293256	245.151537039424	8116.83936744813
356351.30203182	6136907.96293256	244.470268986605	8139.21203909064
358351.30203182	6136907.96293256	243.766612314106	8147.92335238067
360351.30203182	6136907.96293256	243.038187885794	8143.04251772318
362351.30203182	6136907.96293256	242.282447019936	8124.61159268465
364351.30203182	6136907.96293256	241.496707660439	8092.63364536131
366351.30203182	6136907.96293256	239.92051952302	8028.28158440758
368351.30203182	6136907.96293256	221.25938393511	7719.58979219639
370351.30203182	6136907.96293256	220.662774246393	7656.19912494867
372351.30203182	6136907.96293256	220.057229448953	7579.34131830743
374351.30203182	6136907.96293256	219.440466781095	7488.66267018684
376351.30203182	6136907.96293256	218.810268677237	7383.72106248471
378351.30203182	6136907.96293256	218.164503119167	7263.97836157618
380351.30203182	6136907.96293256	217.501141714707	7128.79205123436
382351.30203182	6136907.96293256	216.818275306534	6977.40583187498
384351.30203182	6136907.96293256	214.075949815737	6801.16344172106
386351.30203182	6136907.96293256	213.465364181194	6615.46153868138
388351.30203182	6136907.96293256	212.793218879159	6410.23591576267
390351.30203182	6136907.96293256	212.133819367218	6184.55445830891
392351.30203182	6136907.96293256	211.450010585512	5936.70927760441
394351.30203182	6136907.96293256	210.740627289726	5664.96729429398
396351.30203182	6136907.96293256	210.004598621719	5367.36144273926
398351.30203182	6136907.96293256	209.240908091333	5041.66214744426
400351.30203182	6136907.96293256	208.448547023346	4685.34598161047
402351.30203182	6136907.96293256	204.50184951143	4290.61169373176
404351.30203182	6136907.96293256	204.045226693953	3865.33221959822
406351.30203182	6136907.96293256	203.574259536023	3399.68700829128
408351.30203182	6136907.96293256	203.089342076817	2889.76035387121
410351.30203182	6136907.96293256	202.60444873044	2331.69888607624
412351.30203182	6136907.96293256	202.119913597483	1723.25225109446
414351.30203182	6136907.96293256	201.89024325147	1090.93223794626
416351.30203182	6136907.96293256	208.014483119117	1218.51690032865
418351.30203182	6136907.96293256	218.35071798678	1804.58670694148
420351.30203182	6136907.96293256	228.832096293604	2319.86074019653
422351.30203182	6136907.96293256	239.354529105481	2754.56303541931
424351.30203182	6136907.96293256	249.915315335217	3111.85873042657
426351.30203182	6136907.96293256	260.519200703652	3395.87762561746
428351.30203182	6136907.96293256	271.167238026425	3610.65154877054
430351.30203182	6136907.96293256	282.401839931582	3759.81248698262
432351.30203182	6136907.96293256	293.106096643132	3847.92489641167
434351.30203182	6136907.96293256	303.780380711951	3879.33353126636
436351.30203182	6136907.96293256	314.35959355478	3859.93826821643
438351.30203182	6136907.96293256	324.738454014093	3798.01414044562
440351.30203182	6136907.96293256	334.75363811181	3705.74755948588
442351.30203182	6136907.96293256	344.16325939972	3601.12021657137
444351.30203182	6136907.96293256	352.635542750747	3509.32615429739
446351.30203182	6136907.96293256	359.776713259791	3461.46749285583
