ID	Xt	Yt	GUSg10	CATGUSg10	GUSg40	CATGUSg40
7314	546851.302	6332407.963	1.04541067270227	Bajo	1.67481061324355	Bajo
7315	549351.302	6332407.963	1.01284564886217	Bajo	1.6226394914327	Bajo
7316	551851.302	6332407.963	0.987372816050462	Muy bajo	1.58183048511927	Bajo
7317	554351.302	6332407.963	0.972342724228632	Muy bajo	1.55775137634553	Bajo
7318	556851.302	6332407.963	0.9605853474817	Muy bajo	1.5389153534563	Bajo
7319	559351.302	6332407.963	0.9480857371998	Muy bajo	1.51889022791648	Bajo
7320	561851.302	6332407.963	0.937874110932309	Muy bajo	1.50253059002694	Bajo
7321	564351.302	6332407.963	0.932476343163705	Muy bajo	1.49388304224237	Bajo
7322	566851.302	6332407.963	0.938078807355737	Muy bajo	1.50285852597728	Bajo
7323	569351.302	6332407.963	0.954104213021979	Muy bajo	1.52853218723996	Bajo
7324	571851.302	6332407.963	0.974385835091729	Muy bajo	1.56102456251715	Bajo
7325	574351.302	6332407.963	0.993040628140274	Muy bajo	1.59091066010672	Bajo
7326	576851.302	6332407.963	1.00910772243104	Bajo	1.61665110904686	Bajo
7327	579351.302	6332407.963	1.03119885490974	Bajo	1.6520424285541	Bajo
7328	581851.302	6332407.963	1.0521519603956	Bajo	1.68561056054708	Bajo
7329	584351.302	6332407.963	1.07324456395243	Bajo	1.71940217681841	Bajo
7330	586851.302	6332407.963	1.08983782084952	Bajo	1.74598556981906	Bajo
7331	589351.302	6332407.963	1.10274085147704	Bajo	1.76665699895429	Bajo
7332	591851.302	6332407.963	1.11754595732805	Bajo	1.79037566670558	Bajo
7333	594351.302	6332407.963	1.13345225672602	Bajo	1.81585851258115	Bajo
7334	596851.302	6332407.963	1.14825519414788	Bajo	1.83957370637884	Bajo
7335	309351.302	6334907.963	2.90110562745933	Moderado	4.647745256369	Muy alto
7336	311851.302	6334907.963	2.88872730368586	Moderado	4.62791443909182	Muy alto
7337	314351.302	6334907.963	2.87547342497538	Moderado	4.60668093027984	Muy alto
7338	316851.302	6334907.963	2.86206162242904	Moderado	4.58519441800876	Muy alto
7339	319351.302	6334907.963	2.84840192537882	Moderado	4.56331076387095	Muy alto
7340	321851.302	6334907.963	2.83265884310778	Moderado	4.53808940162433	Muy alto
7341	324351.302	6334907.963	2.8090573666595	Moderado	4.50027842047026	Muy alto
7342	326851.302	6334907.963	2.77736508916833	Moderado	4.44950549066761	Muy alto
7343	329351.302	6334907.963	2.74224149481378	Moderado	4.39323538540054	Muy alto
7344	331851.302	6334907.963	2.70627603720387	Moderado	4.3356165646939	Muy alto
7345	334351.302	6334907.963	2.67047224939852	Moderado	4.27825674871295	Muy alto
7346	336851.302	6334907.963	2.63409655614617	Moderado	4.21998070589655	Muy alto
7347	339351.302	6334907.963	2.59770296695113	Moderado	4.16167599270635	Muy alto
7348	341851.302	6334907.963	2.56283564917178	Moderado	4.10581645788713	Muy alto
7349	344351.302	6334907.963	2.52806839195598	Moderado	4.0501172260935	Muy alto
7350	346851.302	6334907.963	2.49567847805806	Moderado	3.99822664091507	Alto
7351	349351.302	6334907.963	2.46406119392807	Moderado	3.94757385497597	Alto
7352	351851.302	6334907.963	2.43457180886653	Moderado	3.90033009100001	Alto
7353	354351.302	6334907.963	2.40566315023361	Moderado	3.85401668560125	Alto
7354	356851.302	6334907.963	2.37879273945185	Moderado	3.81096867553726	Alto
7355	359351.302	6334907.963	2.35590228423931	Moderado	3.77429679305796	Alto
7356	361851.302	6334907.963	2.33448924918196	Moderado	3.73999182629967	Alto
7357	364351.302	6334907.963	2.31664600616959	Moderado	3.71140588055401	Alto
7358	366851.302	6334907.963	2.30209384706722	Moderado	3.68809244866866	Alto
7364	381851.302	6334907.963	2.26682682980446	Moderado	3.63159257129853	Alto
7365	384351.302	6334907.963	2.2609984394824	Moderado	3.62225514034971	Alto
7366	386851.302	6334907.963	2.25273702473691	Moderado	3.6090198583142	Alto
7367	389351.302	6334907.963	2.24304304092337	Moderado	3.59348951468994	Alto
7368	391851.302	6334907.963	2.23376303399022	Moderado	3.5786223868631	Alto
7369	394351.302	6334907.963	2.22625915561436	Moderado	3.56660072353734	Alto
7370	396851.302	6334907.963	2.21965356298109	Moderado	3.55601816786057	Alto
7371	399351.302	6334907.963	2.21740137971444	Moderado	3.55241003515593	Alto
7372	401851.302	6334907.963	2.21704227345457	Moderado	3.55183472538435	Alto
7373	404351.302	6334907.963	2.22291728286173	Moderado	3.56124684290424	Alto
7374	406851.302	6334907.963	2.22465818111588	Moderado	3.56403586634618	Alto
7375	409351.302	6334907.963	2.22606011863127	Moderado	3.56628185434994	Alto
7376	411851.302	6334907.963	2.2316281604882	Moderado	3.57520219143896	Alto
7377	414351.302	6334907.963	2.23074029205925	Moderado	3.57377977295138	Alto
7378	416851.302	6334907.963	2.23581056641926	Moderado	3.58190265664861	Alto
7379	419351.302	6334907.963	2.22320728873967	Moderado	3.56171144971855	Alto
7380	421851.302	6334907.963	2.21627189266391	Moderado	3.55060052914154	Alto
7381	424351.302	6334907.963	2.17854243709827	Moderado	3.49015567788525	Alto
7382	426851.302	6334907.963	2.13260993401373	Moderado	3.41656905239196	Alto
7383	429351.302	6334907.963	2.0638470541644	Moderado	3.30640679369686	Alto
7384	431851.302	6334907.963	1.9938930856277	Bajo	3.1943363394696	Alto
7385	434351.302	6334907.963	1.91070738771035	Bajo	3.06106786098551	Alto
7386	436851.302	6334907.963	1.83083059916524	Bajo	2.93310045382164	Moderado
7389	444351.302	6334907.963	1.56506553804369	Bajo	2.50732888230597	Moderado
7390	446851.302	6334907.963	1.4765112698853	Bajo	2.36545963222809	Moderado
7392	451851.302	6334907.963	1.26335325811915	Bajo	2.02396770974651	Moderado
7393	454351.302	6334907.963	1.12363787882748	Bajo	1.80013529041013	Bajo
7394	456851.302	6334907.963	0.969776089566305	Muy bajo	1.55363947364066	Bajo
7395	459351.302	6334907.963	0.828280428880984	Muy bajo	1.32695493671019	Bajo
7396	461851.302	6334907.963	0.767508124601857	Muy bajo	1.22959405944379	Bajo
7397	464351.302	6334907.963	0.732985521404748	Muy bajo	1.17428677806521	Bajo
7398	466851.302	6334907.963	0.738687556868468	Muy bajo	1.18342178095077	Bajo
7399	469351.302	6334907.963	0.815864086877561	Muy bajo	1.30706321194786	Bajo
7400	471851.302	6334907.963	0.922424496739779	Muy bajo	1.47777938124763	Bajo
7402	476851.302	6334907.963	1.16264520053848	Bajo	1.86262735989217	Bajo
7403	479351.302	6334907.963	1.25056799018174	Bajo	2.00348494350559	Moderado
7404	481851.302	6334907.963	1.33420276926194	Bajo	2.13747287695353	Moderado
7405	484351.302	6334907.963	1.40266797688036	Bajo	2.24715824687697	Moderado
7406	486851.302	6334907.963	1.46193045736188	Bajo	2.34210029584325	Moderado
7407	489351.302	6334907.963	1.50637486671953	Bajo	2.41330290591336	Moderado
7408	491851.302	6334907.963	1.53769451361956	Bajo	2.46347885915441	Moderado
7410	496851.302	6334907.963	1.60048567670099	Bajo	2.56407406933611	Moderado
7411	499351.302	6334907.963	1.64084690913056	Bajo	2.62873518501222	Moderado
7412	501851.302	6334907.963	1.64951486371077	Bajo	2.64262176825181	Moderado
7413	504351.302	6334907.963	1.60631172558361	Bajo	2.57340774915847	Moderado
7414	506851.302	6334907.963	1.57733071484579	Bajo	2.52697843134718	Moderado
7415	509351.302	6334907.963	1.56578868210321	Bajo	2.50848740247169	Moderado
7416	511851.302	6334907.963	1.54320880674881	Bajo	2.47231308755724	Moderado
7417	514351.302	6334907.963	1.50946374442342	Bajo	2.41825147330085	Moderado
7418	516851.302	6334907.963	1.46602298175669	Bajo	2.34865676543971	Moderado
7419	519351.302	6334907.963	1.41637221383363	Bajo	2.26911325661148	Moderado
7420	521851.302	6334907.963	1.36800668255912	Bajo	2.19162877399726	Moderado
7421	524351.302	6334907.963	1.32286547500036	Bajo	2.11930985140713	Moderado
7422	526851.302	6334907.963	1.28223156229957	Bajo	2.05421188557809	Moderado
7423	529351.302	6334907.963	1.24500430218227	Bajo	1.99457158155741	Bajo
7424	531851.302	6334907.963	1.20676145699561	Bajo	1.9333042493293	Bajo
7426	536851.302	6334907.963	1.12083842824236	Bajo	1.79565040263	Bajo
7427	539351.302	6334907.963	1.07236752093776	Bajo	1.71799710129394	Bajo
7428	541851.302	6334907.963	1.02405836696635	Bajo	1.64060293850143	Bajo
7429	544351.302	6334907.963	0.980168007138114	Muy bajo	1.57028794901563	Bajo
7430	546851.302	6334907.963	0.960635766478354	Muy bajo	1.53899612771364	Bajo
7431	549351.302	6334907.963	0.955413409114105	Muy bajo	1.53062959791996	Bajo
7432	551851.302	6334907.963	0.954662098469241	Muy bajo	1.52942595319477	Bajo
7433	554351.302	6334907.963	0.953745757536111	Muy bajo	1.52795792004738	Bajo
7434	556851.302	6334907.963	0.953396225093022	Muy bajo	1.52739794810464	Bajo
7435	559351.302	6334907.963	0.946915757265256	Muy bajo	1.51701584987269	Bajo
7436	561851.302	6334907.963	0.937756961583238	Muy bajo	1.50234290974178	Bajo
7438	566851.302	6334907.963	0.939248302165558	Muy bajo	1.50473212682216	Bajo
7439	569351.302	6334907.963	0.959740966222599	Muy bajo	1.53756260402367	Bajo
7440	571851.302	6334907.963	0.982464947177597	Muy bajo	1.57396778475537	Bajo
7441	574351.302	6334907.963	1.00411893137688	Bajo	1.60865876649389	Bajo
7442	576851.302	6334907.963	1.02434726428399	Bajo	1.64106576933564	Bajo
7443	579351.302	6334907.963	1.04745443873896	Bajo	1.67808484904258	Bajo
7444	581851.302	6334907.963	1.06787898738676	Bajo	1.71080620127214	Bajo
7446	586851.302	6334907.963	1.10654668282296	Bajo	1.77275416908734	Bajo
7447	589351.302	6334907.963	1.12003917072649	Bajo	1.79436994414106	Bajo
7448	591851.302	6334907.963	1.1340535111613	Bajo	1.81682175825652	Bajo
7449	594351.302	6334907.963	1.14915679051282	Bajo	1.84101811784344	Bajo
7450	596851.302	6334907.963	1.16454333495899	Bajo	1.86566828510544	Bajo
7452	309351.302	6337407.963	2.92508146845135	Moderado	4.68615599198075	Muy alto
7453	311851.302	6337407.963	2.91326316543944	Moderado	4.66722236155998	Muy alto
7454	314351.302	6337407.963	2.90098976825898	Moderado	4.6475596429795	Muy alto
7455	316851.302	6337407.963	2.88793442386535	Moderado	4.62664419805345	Muy alto
7456	319351.302	6337407.963	2.87388107929097	Moderado	4.60412989696649	Muy alto
7457	321851.302	6337407.963	2.85706940908065	Moderado	4.57719659273513	Muy alto
7458	324351.302	6337407.963	2.83426228918826	Moderado	4.54065821843811	Muy alto
7459	326851.302	6337407.963	2.80589847953506	Moderado	4.49521769379108	Muy alto
7460	329351.302	6337407.963	2.77404890177864	Moderado	4.44419275952683	Muy alto
7461	331851.302	6337407.963	2.73988400074084	Moderado	4.38945853846649	Muy alto
7462	334351.302	6337407.963	2.70409134203777	Moderado	4.33211655197504	Muy alto
7463	336851.302	6337407.963	2.66807835042574	Moderado	4.27442157894539	Muy alto
7464	339351.302	6337407.963	2.63078954260332	Moderado	4.21468267180876	Muy alto
7465	341851.302	6337407.963	2.59613331285946	Moderado	4.15916131268585	Muy alto
7466	344351.302	6337407.963	2.5617740131105	Moderado	4.10411565322801	Muy alto
7467	346851.302	6337407.963	2.52840209032444	Moderado	4.05065183089877	Muy alto
7468	349351.302	6337407.963	2.49544599256205	Moderado	3.99785418520335	Alto
7469	351851.302	6337407.963	2.46531470461852	Moderado	3.94958205430185	Alto
7470	354351.302	6337407.963	2.43620315155365	Moderado	3.90294359985119	Alto
7471	356851.302	6337407.963	2.40874299028043	Moderado	3.85895077411996	Alto
7472	359351.302	6337407.963	2.38502609131411	Moderado	3.82095487916765	Alto
7473	361851.302	6337407.963	2.36206464971359	Moderado	3.78416927223624	Alto
7474	364351.302	6337407.963	2.34233726768886	Moderado	3.75256482276077	Alto
7475	366851.302	6337407.963	2.32587595137185	Moderado	3.7261928064847	Alto
7476	369351.302	6337407.963	2.31243488499813	Moderado	3.70465941180659	Alto
7477	371851.302	6337407.963	2.30316733128877	Moderado	3.68981223479133	Alto
7481	381851.302	6337407.963	2.29184477157767	Moderado	3.67167281487876	Alto
7482	384351.302	6337407.963	2.28668465588582	Moderado	3.66340599997823	Alto
7483	386851.302	6337407.963	2.27527417895535	Moderado	3.64512573140594	Alto
7484	389351.302	6337407.963	2.2611158333804	Moderado	3.62244321241692	Alto
7485	391851.302	6337407.963	2.25015539650759	Moderado	3.60488393501552	Alto
7486	394351.302	6337407.963	2.24135653690181	Moderado	3.59078763407179	Alto
7487	396851.302	6337407.963	2.23491846972678	Moderado	3.58047346422919	Alto
7488	399351.302	6337407.963	2.23355856484389	Moderado	3.57829481502431	Alto
7489	401851.302	6337407.963	2.23409917886674	Moderado	3.57916091112105	Alto
7490	404351.302	6337407.963	2.24091191776258	Moderado	3.59007532753744	Alto
7491	406851.302	6337407.963	2.24843018101679	Moderado	3.60212003630128	Alto
7492	409351.302	6337407.963	2.24995747873495	Moderado	3.60456685887039	Alto
7493	411851.302	6337407.963	2.25791415985313	Moderado	3.61731393935358	Alto
7494	414351.302	6337407.963	2.25989361643957	Moderado	3.6204851475553	Alto
7495	416851.302	6337407.963	2.26978205498007	Moderado	3.63632701931774	Alto
7496	419351.302	6337407.963	2.27527681749659	Moderado	3.6451299585073	Alto
7497	421851.302	6337407.963	2.27386096099179	Moderado	3.6428616714475	Alto
7498	424351.302	6337407.963	2.24894211760501	Moderado	3.60294018942737	Alto
7499	426851.302	6337407.963	2.1974994751338	Moderado	3.52052599007605	Alto
7500	429351.302	6337407.963	2.1314571524756	Moderado	3.41472222721098	Alto
7501	431851.302	6337407.963	2.05083309877212	Moderado	3.28555765643397	Alto
7502	434351.302	6337407.963	1.95848325088961	Bajo	3.13760765993617	Alto
7503	436851.302	6337407.963	1.86706561726385	Bajo	2.99115112660247	Moderado
7504	439351.302	6337407.963	1.77161629897732	Bajo	2.83823559257608	Moderado
7505	441851.302	6337407.963	1.68665840477062	Bajo	2.70212794932005	Moderado
7507	446851.302	6337407.963	1.49634558968453	Bajo	2.39723540243364	Moderado
7508	449351.302	6337407.963	1.39970443167284	Bajo	2.2424104696675	Moderado
7509	451851.302	6337407.963	1.28071448648688	Bajo	2.05178143911477	Moderado
7510	454351.302	6337407.963	1.14456119984399	Bajo	1.83365570589639	Bajo
7511	456851.302	6337407.963	0.989051265141768	Muy bajo	1.58451946125593	Bajo
7512	459351.302	6337407.963	0.8770546705229	Muy bajo	1.40509419785207	Bajo
7513	461851.302	6337407.963	0.747524065554974	Muy bajo	1.19757839798045	Bajo
7514	464351.302	6337407.963	0.67703697527661	Muy bajo	1.08465385074036	Bajo
7515	466851.302	6337407.963	0.723171420584352	Muy bajo	1.15856399979	Bajo
7516	469351.302	6337407.963	0.815465441954602	Muy bajo	1.30642455886604	Bajo
7518	474351.302	6337407.963	1.07456316455163	Bajo	1.72151465408294	Bajo
7519	476851.302	6337407.963	1.19129590696164	Bajo	1.908527510376	Bajo
7520	479351.302	6337407.963	1.28128465156811	Bajo	2.05269487777985	Moderado
7522	484351.302	6337407.963	1.43441289834023	Bajo	2.29801551547566	Moderado
7523	486851.302	6337407.963	1.48885559296741	Bajo	2.38523597835796	Moderado
7524	489351.302	6337407.963	1.53291905720432	Bajo	2.45582829149122	Moderado
7525	491851.302	6337407.963	1.56410293731067	Bajo	2.50578673818397	Moderado
7526	494351.302	6337407.963	1.5821186460506	Bajo	2.53464898437163	Moderado
7527	496851.302	6337407.963	1.60967830506348	Bajo	2.57880121145081	Moderado
7528	499351.302	6337407.963	1.62717662648791	Bajo	2.60683457212029	Moderado
7529	501851.302	6337407.963	1.63235942249782	Bajo	2.61513772225097	Moderado
7530	504351.302	6337407.963	1.61306321442938	Bajo	2.58422403932018	Moderado
7531	506851.302	6337407.963	1.58188874461158	Bajo	2.53428066847422	Moderado
7534	514351.302	6337407.963	1.50953465693816	Bajo	2.4183650794036	Moderado
7535	516851.302	6337407.963	1.46540518299994	Bajo	2.34766701476884	Moderado
7536	519351.302	6337407.963	1.41514817150703	Bajo	2.26715226737233	Moderado
7538	524351.302	6337407.963	1.31747967331009	Bajo	2.11068147399793	Moderado
7540	529351.302	6337407.963	1.24220570015965	Bajo	1.99008805322531	Bajo
7541	531851.302	6337407.963	1.20131604452703	Bajo	1.92458037187712	Bajo
7542	534351.302	6337407.963	1.15462233840092	Bajo	1.84977425344565	Bajo
7543	536851.302	6337407.963	1.10566324549767	Bajo	1.77133884949365	Bajo
7544	539351.302	6337407.963	1.05447360032663	Bajo	1.68932996699484	Bajo
7545	541851.302	6337407.963	1.00386681007649	Bajo	1.60825485304557	Bajo
7546	544351.302	6337407.963	0.967754041879856	Muy bajo	1.55040003194164	Bajo
7547	546851.302	6337407.963	0.948864980994925	Muy bajo	1.52013862322414	Bajo
7548	549351.302	6337407.963	0.94442654475905	Muy bajo	1.51302798210658	Bajo
7549	551851.302	6337407.963	0.949733136957298	Muy bajo	1.52152946115769	Bajo
7550	554351.302	6337407.963	0.954765172589787	Muy bajo	1.52959108411943	Bajo
7552	559351.302	6337407.963	0.954657042883316	Muy bajo	1.52941785384282	Bajo
7553	561851.302	6337407.963	0.945479455260368	Muy bajo	1.51471480789519	Bajo
7555	566851.302	6337407.963	0.944342332158513	Muy bajo	1.51289306846849	Bajo
7556	569351.302	6337407.963	0.968298146389162	Muy bajo	1.5512717200071	Bajo
7557	571851.302	6337407.963	0.991637859092437	Muy bajo	1.58866333993811	Bajo
7558	574351.302	6337407.963	1.0140328877487	Bajo	1.62454151935295	Bajo
7559	576851.302	6337407.963	1.03694743261507	Bajo	1.66125199490286	Bajo
7560	579351.302	6337407.963	1.05907292890183	Bajo	1.69669836729215	Bajo
7561	581851.302	6337407.963	1.08083797426558	Bajo	1.73156727567885	Bajo
7562	584351.302	6337407.963	1.1030416775415	Bajo	1.76713894035652	Bajo
7563	586851.302	6337407.963	1.11969767217408	Bajo	1.79382284297315	Bajo
7564	589351.302	6337407.963	1.13563658132827	Bajo	1.81935793163448	Bajo
7565	591851.302	6337407.963	1.15048311379397	Bajo	1.84314296730773	Bajo
7566	594351.302	6337407.963	1.164359486271	Bajo	1.86537374847795	Bajo
7567	596851.302	6337407.963	1.17827703992322	Bajo	1.88767050436132	Bajo
7568	599351.302	6337407.963	1.1909519428123	Bajo	1.9079764591739	Bajo
7569	601851.302	6337407.963	1.20181358976003	Bajo	1.92537746918878	Bajo
7571	311851.302	6339907.963	2.93500079264124	Moderado	4.70204734440639	Muy alto
7572	314351.302	6339907.963	2.92347180601669	Moderado	4.68357721619463	Muy alto
7573	316851.302	6339907.963	2.91085235007849	Moderado	4.66336009072372	Muy alto
7574	319351.302	6339907.963	2.896350655072	Moderado	4.64012750534739	Muy alto
7575	321851.302	6339907.963	2.87905423576757	Moderado	4.61241760398653	Muy alto
7576	324351.302	6339907.963	2.85782264412125	Moderado	4.57840332045775	Muy alto
7577	326851.302	6339907.963	2.83207168282142	Moderado	4.53714873562105	Muy alto
7578	329351.302	6339907.963	2.80239596220959	Moderado	4.48960645091502	Muy alto
7579	331851.302	6339907.963	2.77097941249248	Moderado	4.43927525354767	Muy alto
7580	334351.302	6339907.963	2.73584087194688	Moderado	4.3829812035859	Muy alto
7581	336851.302	6339907.963	2.70012950450727	Moderado	4.3257694505753	Muy alto
7582	339351.302	6339907.963	2.66319755588566	Moderado	4.26660225328683	Muy alto
7583	341851.302	6339907.963	2.62783148428807	Moderado	4.20994368492989	Muy alto
7584	344351.302	6339907.963	2.59281800842022	Moderado	4.15384999608468	Muy alto
7585	346851.302	6339907.963	2.55909962118413	Moderado	4.09983111692164	Muy alto
7586	349351.302	6339907.963	2.52468267191624	Moderado	4.04469309947598	Muy alto
7587	351851.302	6339907.963	2.49324287916805	Moderado	3.99432466537847	Alto
7588	354351.302	6339907.963	2.46281711437414	Moderado	3.9455807648966	Alto
7591	361851.302	6339907.963	2.38516089953001	Moderado	3.82117085001684	Alto
7592	364351.302	6339907.963	2.36482836181613	Moderado	3.78859690482326	Alto
7593	366851.302	6339907.963	2.34632451766139	Moderado	3.75895263641719	Alto
7594	369351.302	6339907.963	2.33126729187799	Moderado	3.73483005740922	Alto
7595	371851.302	6339907.963	2.32149241114164	Moderado	3.71917011206151	Alto
7596	374351.302	6339907.963	2.31461012261994	Moderado	3.70814427297212	Alto
7597	376851.302	6339907.963	2.31086022947156	Moderado	3.70213671918734	Alto
7598	379351.302	6339907.963	2.3105167744184	Moderado	3.70158648358785	Alto
7600	384351.302	6339907.963	2.3093879563861	Moderado	3.69977804938081	Alto
7601	386851.302	6339907.963	2.29198097638534	Moderado	3.67189102315175	Alto
7602	389351.302	6339907.963	2.27323571120156	Moderado	3.64185998377398	Alto
7603	391851.302	6339907.963	2.25948863746842	Moderado	3.61983634694828	Alto
7604	394351.302	6339907.963	2.24831259241302	Moderado	3.60193165230375	Alto
7605	396851.302	6339907.963	2.24246551422319	Moderado	3.59256428226966	Alto
7606	399351.302	6339907.963	2.24352492093247	Moderado	3.59426151537314	Alto
7607	401851.302	6339907.963	2.24627524299257	Moderado	3.5986676963089	Alto
7608	404351.302	6339907.963	2.25440535831082	Moderado	3.61169262878514	Alto
7609	406851.302	6339907.963	2.26282299064517	Moderado	3.62517818076971	Alto
7610	409351.302	6339907.963	2.26874614784446	Moderado	3.63466743394105	Alto
7611	411851.302	6339907.963	2.27810366836027	Moderado	3.64965874317745	Alto
7612	414351.302	6339907.963	2.2883344077197	Moderado	3.66604900138689	Alto
7613	416851.302	6339907.963	2.30148248628099	Moderado	3.68711301201278	Alto
7614	419351.302	6339907.963	2.31463711435714	Moderado	3.70818751535437	Alto
7615	421851.302	6339907.963	2.32358594996186	Moderado	3.72252408684567	Alto
7616	424351.302	6339907.963	2.31665835357526	Moderado	3.71142566183864	Alto
7617	426851.302	6339907.963	2.26169003238384	Moderado	3.6233631136674	Alto
7618	429351.302	6339907.963	2.19810503334772	Moderado	3.52149613066301	Alto
7619	431851.302	6339907.963	2.1035212496113	Moderado	3.36996723491046	Alto
7620	434351.302	6339907.963	2.00517065438816	Moderado	3.21240368118018	Alto
7621	436851.302	6339907.963	1.90695666378185	Bajo	3.05505897624114	Alto
7622	439351.302	6339907.963	1.81188835651844	Bajo	2.90275384473117	Moderado
7623	441851.302	6339907.963	1.72184988397284	Bajo	2.75850681018559	Moderado
7624	444351.302	6339907.963	1.62724531110983	Bajo	2.60694460900508	Moderado
7625	446851.302	6339907.963	1.53820422012739	Bajo	2.46429543955792	Moderado
7626	449351.302	6339907.963	1.44743357391968	Bajo	2.31887541888157	Moderado
7627	451851.302	6339907.963	1.32123746059796	Bajo	2.11670167466775	Moderado
7628	454351.302	6339907.963	1.17913626458473	Bajo	1.8890470338151	Bajo
7629	456851.302	6339907.963	1.04962070755324	Bajo	1.6815553416404	Bajo
7631	461851.302	6339907.963	0.819966075997485	Muy bajo	1.31363484460175	Bajo
7632	464351.302	6339907.963	0.767691230157888	Muy bajo	1.2298874055293	Bajo
7633	466851.302	6339907.963	0.823488656148666	Muy bajo	1.31927822932821	Bajo
7634	469351.302	6339907.963	0.923042280057228	Muy bajo	1.47876910718383	Bajo
7635	471851.302	6339907.963	1.02423324425322	Bajo	1.64088310240613	Bajo
7637	476851.302	6339907.963	1.24130924882227	Bajo	1.98865188440352	Bajo
7638	479351.302	6339907.963	1.32964260666658	Bajo	2.13016722290555	Moderado
7639	481851.302	6339907.963	1.40683609018127	Bajo	2.25383581443567	Moderado
7640	484351.302	6339907.963	1.47510806447187	Bajo	2.36321161297561	Moderado
7641	486851.302	6339907.963	1.52225569305535	Bajo	2.4387449424152	Moderado
7642	489351.302	6339907.963	1.56143947042156	Bajo	2.5015197044427	Moderado
7643	491851.302	6339907.963	1.59175015026189	Bajo	2.55007923192484	Moderado
7644	494351.302	6339907.963	1.61068786173233	Bajo	2.58041858179896	Moderado
7645	496851.302	6339907.963	1.62835091912595	Bajo	2.60871585937381	Moderado
7646	499351.302	6339907.963	1.61737598937361	Bajo	2.59113336350994	Moderado
7647	501851.302	6339907.963	1.62978549420432	Bajo	2.61101413471141	Moderado
7649	506851.302	6339907.963	1.59366454498398	Bajo	2.55314620711672	Moderado
7650	509351.302	6339907.963	1.57340239397853	Bajo	2.52068502565263	Moderado
7651	511851.302	6339907.963	1.5452816301971	Bajo	2.47563387507282	Moderado
7652	514351.302	6339907.963	1.5098564577781	Bajo	2.41888062365445	Moderado
7653	516851.302	6339907.963	1.46286072708718	Bajo	2.3435906437513	Moderado
7654	519351.302	6339907.963	1.41140567952165	Bajo	2.26115657069468	Moderado
7655	521851.302	6339907.963	1.36466102968492	Bajo	2.18626883738263	Moderado
7657	526851.302	6339907.963	1.28067562055542	Bajo	2.05171917356094	Moderado
7658	529351.302	6339907.963	1.24458138604706	Bajo	1.9938940445375	Bajo
7659	531851.302	6339907.963	1.20498399842877	Bajo	1.93045665407312	Bajo
7660	534351.302	6339907.963	1.15972162854729	Bajo	1.85794362217332	Bajo
7661	536851.302	6339907.963	1.11098515620564	Bajo	1.7798648697163	Bajo
7663	541851.302	6339907.963	1.01635780871358	Bajo	1.62826618221379	Bajo
7664	544351.302	6339907.963	0.987873450055658	Muy bajo	1.58263253082929	Bajo
7665	546851.302	6339907.963	0.96842511294853	Muy bajo	1.5514751280521	Bajo
7666	549351.302	6339907.963	0.963433979059813	Muy bajo	1.54347903213763	Bajo
7667	551851.302	6339907.963	0.962169527310868	Muy bajo	1.54145330457968	Bajo
7668	554351.302	6339907.963	0.968384460890754	Muy bajo	1.55141000101678	Bajo
7669	556851.302	6339907.963	0.972312127180053	Muy bajo	1.55770235803815	Bajo
7670	559351.302	6339907.963	0.970683632206204	Muy bajo	1.55509341139447	Bajo
7671	561851.302	6339907.963	0.962603779027454	Muy bajo	1.54214900188099	Bajo
7672	564351.302	6339907.963	0.957611202803279	Muy bajo	1.53415059525858	Bajo
7673	566851.302	6339907.963	0.966014277283657	Muy bajo	1.54761282468774	Bajo
7674	569351.302	6339907.963	0.984548269902502	Muy bajo	1.57730539274196	Bajo
7675	571851.302	6339907.963	1.00495100952774	Bajo	1.60999180560904	Bajo
7676	574351.302	6339907.963	1.02805400413762	Bajo	1.64700418895339	Bajo
7677	576851.302	6339907.963	1.05093025853915	Bajo	1.68365332088152	Bajo
7678	579351.302	6339907.963	1.07109491430268	Bajo	1.71595830911918	Bajo
7679	581851.302	6339907.963	1.09351589053606	Bajo	1.75187805810919	Bajo
7680	584351.302	6339907.963	1.11343029427029	Bajo	1.78378212758295	Bajo
7681	586851.302	6339907.963	1.12759890766835	Bajo	1.80648109624058	Bajo
7682	589351.302	6339907.963	1.14502634666901	Bajo	1.83440089901484	Bajo
7683	591851.302	6339907.963	1.15990894071986	Bajo	1.85824370751088	Bajo
7684	594351.302	6339907.963	1.17396347390651	Bajo	1.88075991282601	Bajo
7685	596851.302	6339907.963	1.18919211344859	Bajo	1.90515710695874	Bajo
7686	599351.302	6339907.963	1.20421333933864	Bajo	1.92922201197788	Bajo
7687	601851.302	6339907.963	1.21588579777966	Bajo	1.94792199064668	Bajo
7688	604351.302	6339907.963	1.22297884582315	Bajo	1.95928547913371	Bajo
7689	311851.302	6342407.963	2.95436526776083	Moderado	4.73307039524854	Muy alto
7690	314351.302	6342407.963	2.94330062603954	Moderado	4.7153441754285	Muy alto
7691	316851.302	6342407.963	2.93136781455976	Moderado	4.69622709557268	Muy alto
7692	319351.302	6342407.963	2.91719340748019	Moderado	4.6735188450897	Muy alto
7693	321851.302	6342407.963	2.90014717120388	Moderado	4.6462097519487	Muy alto
7694	324351.302	6342407.963	2.88026224345611	Moderado	4.61435290477356	Muy alto
7695	326851.302	6342407.963	2.85677422683777	Moderado	4.57672369307366	Muy alto
